State,Year,Total_Population,Median_Age,Male_Population,Female_Population,White_Population,Black_Population,Asian_Population,Hispanic_Population,Veteran_Status,Foreign_Born_Population,Non_English_Speakers,Median_Household_Income,Per_Capita_Income,Population_in_Poverty,Total_Population_for_Poverty,Unemployed_Population,Labor_Force_Population,Total_Households,Owner_Occupied_Homes,Renter_Occupied_Homes,Median_Home_Value,Median_Rent,Cost_Burdened_Households,Vacancy_Rate,Average_Household_Size,Mean_Travel_Time,Car_Commute,Public_Transit_Commute,Walk_Commute,Work_From_Home,Total_Insured_Population,Total_Uninsured_Population,Private_Insurance,Public_Insurance,No_Health_Insurance,Total_Population_25_Over,Less_Than_HS,High_School_Graduate,Some_College,Associates_Degree,Bachelors_Degree,Graduate_Degree
South Dakota,2018,864289.0,36.8,435761.0,428528.0,730062.0,16241.0,12660.0,31995.0,648498.0,30112.0,803882.0,56499.0,29801.0,113144.0,834921.0,16252.0,461750.0,387637.0,232636.0,108929.0,159100.0,722.0,8083.0,46072.0,2.43,6975110.0,388474.0,2448.0,15269.0,25056.0,846821.0,13192.0,223144.0,32651.0,33218.0,567083.0,3834.0,147729.0,84293.0,112426.0,34166.0,6072.0
Tennessee,2018,6651089.0,38.7,3243678.0,3407411.0,5166231.0,1117489.0,112915.0,352402.0,5131650.0,334062.0,6247498.0,50972.0,28511.0,1046508.0,6488786.0,191544.0,3257398.0,2930530.0,1701159.0,865902.0,158600.0,841.0,71627.0,363469.0,2.53,71675365.0,2772904.0,21786.0,39970.0,130652.0,6547663.0,72022.0,1583544.0,248412.0,335751.0,4530706.0,49403.0,1198201.0,655225.0,762299.0,311861.0,55033.0
Texas,2018,27885195.0,34.4,13849775.0,14035420.0,20720689.0,3365783.0,1308257.0,10921556.0,20502823.0,4736692.0,25886326.0,59570.0,30143.0,4213938.0,27264694.0,743006.0,13818331.0,10769900.0,5917771.0,3635275.0,161700.0,998.0,304453.0,1216854.0,2.86,322657055.0,11650999.0,184848.0,196708.0,604052.0,27417645.0,814530.0,7688142.0,1821348.0,2067539.0,17815359.0,354158.0,3660917.0,2785910.0,3409836.0,1321019.0,201294.0
Vermont,2018,624977.0,42.9,307973.0,317004.0,589546.0,8058.0,10579.0,11677.0,506083.0,28992.0,595301.0,60076.0,33238.0,67034.0,600334.0,13878.0,343168.0,333013.0,183570.0,76019.0,223700.0,972.0,6826.0,73424.0,2.31,6858930.0,271998.0,3971.0,17852.0,22275.0,618896.0,2197.0,127897.0,10296.0,12667.0,439695.0,2683.0,112989.0,53652.0,97034.0,47484.0,8301.0
Utah,2018,3045350.0,30.7,1532768.0,1512582.0,2632056.0,35862.0,69810.0,422123.0,2122361.0,256560.0,2792485.0,68374.0,28239.0,309904.0,2997963.0,58958.0,1514938.0,1066131.0,668985.0,288634.0,256700.0,988.0,25378.0,108512.0,3.13,29166300.0,1248877.0,35349.0,36297.0,88266.0,3019579.0,71682.0,966135.0,108835.0,118167.0,1782065.0,14827.0,355712.0,323812.0,391237.0,144145.0,25200.0
Virginia,2018,8413774.0,38.1,4138574.0,4275200.0,5722660.0,1613285.0,531503.0,771177.0,6431839.0,1038160.0,7903819.0,71564.0,37763.0,893580.0,8162107.0,217670.0,4450906.0,3491091.0,2070879.0,1057536.0,264900.0,1202.0,93306.0,362676.0,2.61,112173755.0,3588194.0,184405.0,99787.0,207721.0,8197642.0,103440.0,1982166.0,286281.0,354071.0,5730352.0,69818.0,1154825.0,766185.0,1244489.0,692598.0,105626.0
Washington,2018,7294336.0,37.6,3645665.0,3648671.0,5545997.0,269854.0,607429.0,911573.0,5612627.0,1020981.0,6841328.0,70116.0,36888.0,821621.0,7161708.0,198330.0,3761036.0,3064381.0,1756552.0,1043871.0,311700.0,1194.0,96722.0,263958.0,2.55,90445860.0,2853633.0,225913.0,125965.0,207176.0,7187395.0,53262.0,1722595.0,198698.0,229177.0,5001943.0,57948.0,917800.0,807708.0,1104621.0,471410.0,77977.0
West Virginia,2018,1829054.0,42.4,904196.0,924858.0,1704345.0,66728.0,14534.0,27522.0,1454623.0,29640.0,1729763.0,44921.0,25479.0,315464.0,1776501.0,53750.0,797423.0,890715.0,535880.0,198796.0,115000.0,711.0,14579.0,156039.0,2.42,18163160.0,667619.0,6627.0,20940.0,24213.0,1800270.0,11670.0,394812.0,44845.0,59709.0,1292084.0,10152.0,436424.0,163476.0,158032.0,75727.0,11778.0
Wisconsin,2018,5778394.0,39.3,2872376.0,2906018.0,4945966.0,368744.0,159356.0,385779.0,4486478.0,287381.0,5442474.0,59209.0,32018.0,668220.0,5628213.0,124792.0,3092330.0,2681232.0,1568040.0,775089.0,173600.0,837.0,63529.0,338103.0,2.4,61376460.0,2601098.0,51391.0,89410.0,131484.0,5706206.0,53511.0,1369121.0,128970.0,144132.0,3930889.0,34730.0,1077539.0,549888.0,762210.0,285851.0,46071.0
Wyoming,2018,581836.0,37.3,296979.0,284857.0,532008.0,5540.0,4756.0,56966.0,441280.0,20276.0,544566.0,62268.0,32295.0,63311.0,567950.0,13685.0,307485.0,274985.0,160121.0,70509.0,213300.0,843.0,5628.0,44355.0,2.46,4846565.0,251676.0,3774.0,11285.0,14851.0,571923.0,11153.0,145003.0,23696.0,29723.0,389291.0,1519.0,91927.0,70138.0,67697.0,26978.0,4513.0
Puerto Rico,2018,3386941.0,40.9,1612865.0,1774076.0,2283720.0,365010.0,6684.0,3349340.0,2697413.0,91866.0,3229303.0,20166.0,12451.0,1495160.0,3356773.0,209950.0,1240033.0,1563159.0,820405.0,384670.0,113500.0,474.0,19156.0,358084.0,2.78,28621900.0,910730.0,20074.0,29478.0,22024.0,3361571.0,22970.0,735633.0,75821.0,106647.0,2364398.0,61124.0,599597.0,255778.0,428310.0,117015.0,25096.0
Alabama,2018,4864680.0,38.9,2355799.0,2508881.0,3317453.0,1293186.0,64609.0,203146.0,3753332.0,168111.0,4572555.0,48486.0,26846.0,829400.0,4742208.0,147898.0,2237164.0,2244462.0,1275223.0,585046.0,137200.0,772.0,43244.0,384193.0,2.55,49084915.0,1934423.0,6959.0,22977.0,66881.0,4785040.0,38671.0,1165772.0,204561.0,231101.0,3299958.0,41240.0,838776.0,514121.0,515443.0,221842.0,34881.0
Alaska,2018,738516.0,34.0,385579.0,352937.0,478834.0,24129.0,46556.0,51186.0,535244.0,57399.0,684276.0,76715.0,35874.0,77865.0,720674.0,28067.0,396353.0,315386.0,162172.0,91290.0,265200.0,1231.0,7919.0,61924.0,2.81,6426000.0,290566.0,4981.0,27575.0,16731.0,714106.0,20132.0,194691.0,37826.0,44045.0,477727.0,3479.0,107913.0,93703.0,88053.0,36794.0,5292.0
Arizona,2018,6946685.0,37.4,3453439.0,3493246.0,5364141.0,305259.0,228887.0,2163312.0,5294568.0,933152.0,6510583.0,56213.0,29265.0,1092192.0,6788985.0,210214.0,3274526.0,2970935.0,1606065.0,918235.0,209600.0,1009.0,74781.0,446635.0,2.69,71461040.0,2632801.0,57302.0,57910.0,182728.0,6838270.0,147689.0,1731470.0,267199.0,322873.0,4633932.0,69737.0,927855.0,820125.0,835120.0,362611.0,57317.0
Arkansas,2018,2990671.0,37.9,1468412.0,1522259.0,2302874.0,460970.0,43988.0,219052.0,2280424.0,142480.0,2800360.0,45726.0,25635.0,510337.0,2903003.0,75774.0,1372359.0,1362040.0,756431.0,395744.0,123300.0,729.0,31582.0,209865.0,2.52,26713885.0,1189092.0,4631.0,22089.0,43457.0,2937135.0,34775.0,745224.0,108225.0,120238.0,1999307.0,22927.0,557808.0,315304.0,288720.0,115355.0,19967.0
California,2018,39148760.0,36.3,19453769.0,19694991.0,23529068.0,2267875.0,5604339.0,15221577.0,29947361.0,10537529.0,36668081.0,71228.0,35021.0,5487141.0,38407403.0,1321502.0,19758291.0,14084824.0,7085435.0,5880000.0,475900.0,1429.0,531852.0,1119389.0,2.96,494472730.0,15039427.0,910567.0,474721.0,1020810.0,38653948.0,360515.0,9591494.0,1283702.0,1575000.0,26218885.0,701772.0,4786892.0,4083998.0,5445781.0,2222636.0,422428.0
Colorado,2018,5531141.0,36.6,2780831.0,2750310.0,4655584.0,227938.0,172695.0,1184794.0,4237731.0,542977.0,5195942.0,68811.0,36415.0,590504.0,5409817.0,139326.0,3012312.0,2352202.0,1371145.0,742242.0,313600.0,1196.0,69658.0,238815.0,2.56,66357435.0,2374938.0,86516.0,80354.0,218214.0,5439267.0,61939.0,1331380.0,172816.0,201384.0,3748592.0,35883.0,657022.0,570533.0,944470.0,409786.0,63143.0
Delaware,2018,949495.0,40.2,459570.0,489925.0,654905.0,209892.0,36723.0,86315.0,742893.0,87378.0,894641.0,65627.0,33989.0,109798.0,923678.0,28501.0,482623.0,428251.0,254308.0,103457.0,244700.0,1110.0,8968.0,70486.0,2.58,10921295.0,396966.0,11739.0,9518.0,21633.0,934743.0,8597.0,216275.0,21543.0,25173.0,659979.0,6867.0,187042.0,85352.0,120794.0,62275.0,11764.0
District of Columbia,2018,684498.0,33.9,324881.0,359617.0,280469.0,321317.0,26718.0,74776.0,559588.0,96158.0,639806.0,82604.0,53321.0,109497.0,650912.0,29373.0,401740.0,311545.0,117571.0,163751.0,568400.0,1487.0,13604.0,30223.0,2.29,10416570.0,144993.0,127530.0,48047.0,22405.0,674258.0,2749.0,131718.0,11839.0,11948.0,486981.0,5399.0,70723.0,45704.0,118817.0,100571.0,20741.0
Connecticut,2018,3581504.0,40.8,1747131.0,1834373.0,2734880.0,378262.0,158817.0,561791.0,2820390.0,513646.0,3396521.0,76106.0,43056.0,348449.0,3474901.0,125909.0,1944843.0,1512305.0,907134.0,460240.0,272700.0,1156.0,39695.0,144931.0,2.54,44503900.0,1535452.0,84347.0,49525.0,90566.0,3530088.0,25461.0,805157.0,74291.0,93305.0,2478708.0,25659.0,591158.0,286645.0,538924.0,309751.0,42172.0
Florida,2018,20598139.0,41.9,10071925.0,10526214.0,15529098.0,3316376.0,559168.0,5184720.0,16394740.0,4227210.0,19480719.0,53267.0,30197.0,2983851.0,20178544.0,622978.0,9931799.0,9348689.0,4954601.0,2667159.0,196800.0,1128.0,238215.0,1726929.0,2.65,235880515.0,8096487.0,176146.0,129987.0,534519.0,20288268.0,335398.0,4391005.0,990324.0,1367213.0,14686727.0,217948.0,3616947.0,2022451.0,2721635.0,1081844.0,169708.0
Georgia,2018,10297484.0,36.5,5012229.0,5285255.0,6079976.0,3239300.0,402501.0,968463.0,7749072.0,1035983.0,9641674.0,55679.0,29523.0,1607714.0,10024689.0,322854.0,5091132.0,4241003.0,2339981.0,1369507.0,166800.0,968.0,113341.0,531515.0,2.71,125507580.0,4165302.0,99181.0,69380.0,254502.0,10109427.0,196064.0,2648801.0,540112.0,642010.0,6786547.0,91231.0,1566284.0,1014998.0,1282947.0,564866.0,89516.0
Idaho,2018,1687809.0,36.1,845564.0,842245.0,1527262.0,11536.0,23758.0,209073.0,1244576.0,100996.0,1573645.0,53089.0,26772.0,228882.0,1656621.0,37672.0,810430.0,711731.0,428300.0,190031.0,192300.0,825.0,14395.0,93400.0,2.68,14756120.0,670856.0,5418.0,19434.0,46006.0,1666375.0,26724.0,463582.0,68601.0,87443.0,1089266.0,10670.0,242641.0,193205.0,198648.0,65700.0,13146.0
Hawaii,2018,1422029.0,38.9,713772.0,708257.0,355612.0,26266.0,536842.0,147962.0,1075507.0,259586.0,1331641.0,78084.0,34035.0,137516.0,1383626.0,32036.0,749527.0,539053.0,266362.0,190420.0,587700.0,1566.0,16492.0,82271.0,3.02,18303090.0,566883.0,45326.0,31742.0,33352.0,1370508.0,7665.0,321404.0,21707.0,24859.0,988367.0,10953.0,251280.0,152114.0,212053.0,72121.0,14154.0
Illinois,2018,12821497.0,37.9,6295915.0,6525582.0,9189185.0,1824125.0,690822.0,2174842.0,9878042.0,1797717.0,12044540.0,63575.0,34463.0,1635603.0,12523283.0,437139.0,6679997.0,5347268.0,3189035.0,1641003.0,187200.0,984.0,132569.0,517230.0,2.59,169136975.0,4962939.0,578636.0,182578.0,290729.0,12643207.0,95362.0,3096043.0,361967.0,454208.0,8682343.0,110053.0,1955687.0,1230951.0,1801833.0,847698.0,114118.0
Indiana,2018,6637426.0,37.6,3271068.0,3366358.0,5548277.0,619472.0,144991.0,450267.0,5060058.0,341915.0,6219127.0,54325.0,28461.0,908359.0,6435742.0,180969.0,3348477.0,2870670.0,1760732.0,793086.0,135400.0,807.0,64139.0,316852.0,2.53,70549870.0,2851074.0,31522.0,64980.0,116603.0,6538540.0,109691.0,1666970.0,221895.0,259813.0,4399815.0,40742.0,1248789.0,605831.0,727108.0,304487.0,45421.0
Iowa,2018,3132499.0,38.1,1554481.0,1578018.0,2827889.0,109911.0,75083.0,183296.0,2400834.0,161872.0,2935069.0,58580.0,31085.0,353634.0,3030572.0,65216.0,1676339.0,1386722.0,894152.0,362703.0,142300.0,766.0,27521.0,129867.0,2.41,28835960.0,1416582.0,17435.0,51801.0,75272.0,3088842.0,23736.0,773404.0,60138.0,67384.0,2081373.0,16321.0,565437.0,288291.0,395820.0,132751.0,24476.0
Kansas,2018,2908776.0,36.5,1449413.0,1459363.0,2460619.0,169801.0,83531.0,340616.0,2175228.0,206683.0,2714574.0,57422.0,30757.0,350280.0,2825033.0,65038.0,1511705.0,1266378.0,745845.0,378704.0,145400.0,831.0,31228.0,141829.0,2.52,26202845.0,1299825.0,6898.0,33452.0,63382.0,2849329.0,38922.0,755149.0,100426.0,115318.0,1894675.0,16970.0,415835.0,289742.0,394462.0,168742.0,23781.0
Kentucky,2018,4440204.0,38.7,2186715.0,2253489.0,3866676.0,354112.0,62802.0,158744.0,3414097.0,167110.0,4165764.0,48392.0,26948.0,772080.0,4302315.0,128358.0,2101888.0,1974406.0,1157631.0,571050.0,135300.0,741.0,43691.0,245725.0,2.49,43394450.0,1769353.0,20400.0,42943.0,69702.0,4357195.0,41127.0,1069984.0,104581.0,117739.0,3004004.0,32771.0,787966.0,428500.0,415937.0,211163.0,29358.0
Louisiana,2018,4663616.0,36.6,2279968.0,2383648.0,2901106.0,1502916.0,79872.0,234920.0,3539088.0,193205.0,4354277.0,47942.0,27027.0,878394.0,4531598.0,149850.0,2197041.0,2045554.0,1133084.0,602937.0,157800.0,850.0,46437.0,309533.0,2.61,49601075.0,1847379.0,25582.0,36198.0,60290.0,4559274.0,45175.0,1165853.0,203464.0,235296.0,3107941.0,36825.0,889374.0,486729.0,483170.0,173858.0,29133.0
Maine,2018,1332813.0,44.6,652299.0,680514.0,1259217.0,17881.0,14917.0,21421.0,1076367.0,47946.0,1268376.0,55425.0,31253.0,161743.0,1296990.0,32203.0,699180.0,739077.0,402119.0,154836.0,184500.0,831.0,14191.0,182122.0,2.33,14754580.0,574444.0,4159.0,25602.0,37525.0,1317634.0,15089.0,271425.0,38034.0,56101.0,967897.0,5409.0,260693.0,130205.0,190172.0,78014.0,12812.0
Maryland,2018,6003435.0,38.6,2910323.0,3093112.0,3373181.0,1788090.0,374277.0,588912.0,4630061.0,903533.0,5637261.0,81868.0,40517.0,553496.0,5862050.0,181089.0,3261655.0,2437740.0,1463941.0,728577.0,305500.0,1357.0,63378.0,245222.0,2.67,94750060.0,2506407.0,258397.0,70350.0,142425.0,5907173.0,50588.0,1420314.0,146641.0,176202.0,4114858.0,49217.0,894293.0,534708.0,877641.0,522662.0,105701.0
Massachusetts,2018,6830193.0,39.4,3313979.0,3516214.0,5360006.0,510558.0,442574.0,789127.0,5445375.0,1129732.0,6467512.0,77378.0,41794.0,710305.0,6593960.0,203464.0,3778642.0,2882739.0,1621053.0,980861.0,366800.0,1225.0,95642.0,280825.0,2.53,98776565.0,2721039.0,358143.0,171603.0,176034.0,6756015.0,19955.0,1482292.0,80509.0,85114.0,4748795.0,68153.0,1019399.0,512307.0,1128877.0,637628.0,129294.0
Michigan,2018,9957488.0,39.7,4899118.0,5058370.0,7818588.0,1375424.0,304403.0,497897.0,7757578.0,671105.0,9385114.0,54938.0,30336.0,1457008.0,9731374.0,321008.0,4923316.0,4580939.0,2777114.0,1132395.0,146200.0,850.0,90599.0,671430.0,2.49,105990790.0,4110477.0,61568.0,101150.0,174997.0,9847464.0,77232.0,2331551.0,239891.0,274424.0,6772215.0,72034.0,1695208.0,1074799.0,1179677.0,559642.0,79170.0
Minnesota,2018,5527358.0,37.9,2751748.0,2775610.0,4606044.0,342186.0,262359.0,292764.0,4233423.0,461758.0,5175618.0,68411.0,36245.0,547442.0,5403634.0,119218.0,3053005.0,2420473.0,1551290.0,616511.0,211800.0,944.0,54129.0,252672.0,2.49,63975625.0,2488145.0,103390.0,78319.0,162940.0,5469389.0,47789.0,1365520.0,95800.0,108815.0,3731762.0,44273.0,814573.0,541561.0,871363.0,315403.0,54303.0
