State,Year,Total_Population,Median_Age,Male_Population,Female_Population,White_Population,Black_Population,Asian_Population,Hispanic_Population,Veteran_Status,Foreign_Born_Population,Non_English_Speakers,Median_Household_Income,Per_Capita_Income,Population_in_Poverty,Total_Population_for_Poverty,Unemployed_Population,Labor_Force_Population,Total_Households,Owner_Occupied_Homes,Renter_Occupied_Homes,Median_Home_Value,Median_Rent,Cost_Burdened_Households,Vacancy_Rate,Average_Household_Size,Mean_Travel_Time,Car_Commute,Public_Transit_Commute,Walk_Commute,Work_From_Home,Total_Insured_Population,Total_Uninsured_Population,Private_Insurance,Public_Insurance,No_Health_Insurance,Total_Population_25_Over,Less_Than_HS,High_School_Graduate,Some_College,Associates_Degree,Bachelors_Degree,Graduate_Degree
North Dakota,2015,721640.0,35.4,367963.0,353677.0,640208.0,11872.0,8979.0,20569.0,552988.0,22827.0,672776.0,57181.0,32035.0,79758.0,696195.0,11464.0,404820.0,341062.0,192185.0,107453.0,153800.0,709.0,7056.0,41424.0,2.32,6295510.0,345035.0,1810.0,15087.0,19393.0,706307.0,11962.0,162639.0,26329.0,25597.0,468030.0,2701.0,110867.0,78892.0,93946.0,23929.0,5350.0
Ohio,2015,11575977.0,39.2,5662893.0,5913084.0,9538328.0,1412045.0,216170.0,390970.0,8911658.0,476577.0,10879981.0,49429.0,26953.0,1775836.0,11258461.0,477251.0,5852224.0,5140902.0,3040444.0,1544640.0,129900.0,730.0,122041.0,555818.0,2.46,117990550.0,4809509.0,87319.0,120843.0,185877.0,11402897.0,133174.0,2652431.0,431068.0,535826.0,7817508.0,68837.0,2369349.0,1077297.0,1278763.0,554000.0,82753.0
Oklahoma,2015,3849733.0,36.2,1906944.0,1942789.0,2813794.0,278571.0,74570.0,371459.0,2883592.0,221901.0,3584013.0,46879.0,25032.0,624043.0,3734458.0,115978.0,1854061.0,1689427.0,961384.0,493937.0,117900.0,727.0,36891.0,234106.0,2.57,35063890.0,1584112.0,8058.0,30266.0,59612.0,3768424.0,87229.0,945958.0,254672.0,282563.0,2512392.0,23211.0,670376.0,416947.0,405388.0,143223.0,23949.0
Oregon,2015,3939233.0,39.1,1948453.0,1990780.0,3352941.0,72837.0,156695.0,485646.0,3076391.0,388692.0,3707831.0,51243.0,27684.0,636947.0,3862756.0,184016.0,1976314.0,1695183.0,939637.0,593793.0,237300.0,907.0,49848.0,161753.0,2.51,37629330.0,1431586.0,77759.0,70555.0,109969.0,3900771.0,46999.0,859057.0,199708.0,231013.0,2714972.0,28591.0,535540.0,484720.0,522634.0,218853.0,38791.0
Pennsylvania,2015,12779559.0,40.5,6245344.0,6534215.0,10430142.0,1403143.0,392595.0,815538.0,10052453.0,800519.0,12061898.0,53599.0,29291.0,1666569.0,12365782.0,514993.0,6521759.0,5585611.0,3431790.0,1527069.0,166000.0,840.0,122829.0,626752.0,2.49,148582765.0,5011540.0,326404.0,227520.0,234216.0,12575088.0,135836.0,2715362.0,448539.0,511774.0,8814112.0,86400.0,2855340.0,954650.0,1535222.0,702244.0,119014.0
Rhode Island,2015,1053661.0,39.7,510388.0,543273.0,854859.0,68243.0,34213.0,143788.0,835607.0,140582.0,998431.0,56852.0,31118.0,144223.0,1013455.0,48418.0,569623.0,462900.0,246909.0,163693.0,238000.0,925.0,15355.0,52298.0,2.46,11823075.0,448332.0,14714.0,18859.0,17604.0,1037930.0,8670.0,214575.0,43057.0,43576.0,720641.0,11223.0,165067.0,94266.0,137505.0,65026.0,12040.0
South Carolina,2015,4777576.0,38.6,2322409.0,2455167.0,3210708.0,1315058.0,66982.0,254092.0,3665349.0,228408.0,4484995.0,45483.0,24604.0,830901.0,4636314.0,217977.0,2323906.0,2174319.0,1244998.0,570096.0,139900.0,790.0,44619.0,359225.0,2.56,47555610.0,1897794.0,12661.0,45996.0,73136.0,4679496.0,70056.0,1079062.0,276451.0,329921.0,3210007.0,37053.0,813461.0,480422.0,530349.0,221384.0,32717.0
South Dakota,2015,843190.0,36.8,423477.0,419713.0,716691.0,13133.0,10152.0,27914.0,632607.0,25430.0,783198.0,50957.0,26747.0,114907.0,814079.0,20220.0,453990.0,372328.0,225219.0,105639.0,140500.0,655.0,8079.0,41470.0,2.45,6792725.0,376618.0,2242.0,16811.0,23699.0,825506.0,12820.0,206488.0,38556.0,39173.0,551039.0,3094.0,148025.0,86754.0,104728.0,30862.0,6126.0
Tennessee,2015,6499615.0,38.4,3167756.0,3331859.0,5059894.0,1091070.0,102027.0,320090.0,4989249.0,314992.0,6098811.0,45219.0,25227.0,1117594.0,6339352.0,266297.0,3172519.0,2854542.0,1672329.0,832227.0,142100.0,764.0,68025.0,349986.0,2.53,67245220.0,2644911.0,23360.0,38119.0,102845.0,6397431.0,77854.0,1489975.0,327101.0,409829.0,4380036.0,50158.0,1176200.0,642171.0,696512.0,274650.0,51579.0
Texas,2015,26538614.0,34.1,13171316.0,13367298.0,19874610.0,3152917.0,1124011.0,10196367.0,19384188.0,4399080.0,24587309.0,53207.0,26999.0,4472451.0,25923852.0,912068.0,13101788.0,10305607.0,5693770.0,3455426.0,136000.0,882.0,284970.0,1156411.0,2.84,293275580.0,10886795.0,188363.0,192491.0,491391.0,26062431.0,823066.0,7048386.0,2178015.0,2306249.0,16765143.0,325670.0,3456053.0,2722897.0,3054382.0,1134567.0,177921.0
Vermont,2015,626604.0,42.4,308573.0,318031.0,594443.0,6949.0,8774.0,10691.0,502860.0,26656.0,596209.0,55176.0,29894.0,69233.0,601732.0,18957.0,346162.0,325174.0,182584.0,74583.0,217500.0,895.0,6936.0,68007.0,2.34,6682475.0,269775.0,3824.0,18360.0,21299.0,620457.0,2792.0,122937.0,14826.0,18366.0,436657.0,2372.0,115563.0,53149.0,94705.0,44184.0,7807.0
Utah,2015,2903379.0,30.1,1459229.0,1444150.0,2544735.0,31909.0,64102.0,389856.0,2001677.0,242801.0,2648135.0,60727.0,24686.0,351601.0,2855909.0,81870.0,1423700.0,1011099.0,629584.0,276708.0,215900.0,887.0,24489.0,104807.0,3.15,27078460.0,1159541.0,33219.0,33396.0,67715.0,2876833.0,84143.0,894273.0,154021.0,139892.0,1674198.0,12943.0,340490.0,324122.0,347460.0,122889.0,23017.0
Virginia,2015,8256630.0,37.6,4060948.0,4195682.0,5695147.0,1589345.0,492973.0,709156.0,6281984.0,966601.0,7744352.0,65015.0,34152.0,921822.0,8008050.0,276030.0,4376786.0,3423291.0,2027005.0,1035778.0,245000.0,1116.0,90632.0,360508.0,2.62,107202355.0,3497005.0,183183.0,92849.0,184585.0,8043013.0,102291.0,1861692.0,375367.0,427702.0,5566373.0,66122.0,1162016.0,776010.0,1167357.0,624786.0,94853.0
Washington,2015,6985464.0,37.4,3487725.0,3497739.0,5434177.0,253224.0,535501.0,835488.0,5340310.0,937571.0,6539661.0,61062.0,31762.0,908512.0,6850693.0,277806.0,3586261.0,2942127.0,1668071.0,1000841.0,259500.0,1014.0,92244.0,273215.0,2.56,80364895.0,2680979.0,195559.0,113083.0,177723.0,6878854.0,77912.0,1595015.0,348921.0,353443.0,4721438.0,52663.0,910601.0,798588.0,986653.0,401488.0,67176.0
West Virginia,2015,1851420.0,41.8,913631.0,937789.0,1732235.0,61367.0,13485.0,25408.0,1468235.0,28365.0,1748661.0,41751.0,23450.0,323384.0,1797793.0,63341.0,815405.0,883984.0,537266.0,203624.0,103800.0,643.0,15039.0,143094.0,2.43,18240175.0,678960.0,6040.0,20660.0,21597.0,1822400.0,14971.0,381298.0,87691.0,105449.0,1298118.0,11071.0,442151.0,164419.0,152377.0,69161.0,10459.0
Wisconsin,2015,5742117.0,39.0,2851385.0,2890732.0,4967124.0,360792.0,143732.0,364558.0,4430290.0,273389.0,5397722.0,53357.0,28340.0,724348.0,5589889.0,193763.0,3079657.0,2641627.0,1547197.0,751910.0,165800.0,776.0,61007.0,342520.0,2.43,59640110.0,2523379.0,53879.0,94202.0,115795.0,5668363.0,56055.0,1307902.0,188496.0,200988.0,3873119.0,33034.0,1101435.0,556828.0,713858.0,261565.0,41387.0
Wyoming,2015,579679.0,36.8,295561.0,284118.0,527763.0,6142.0,5319.0,55698.0,439526.0,20605.0,541034.0,58840.0,29803.0,64995.0,565647.0,15002.0,311371.0,266630.0,156675.0,70190.0,194800.0,789.0,5213.0,39765.0,2.49,5076165.0,254690.0,4753.0,11190.0,12847.0,570198.0,10007.0,137221.0,30479.0,35476.0,384272.0,1049.0,93161.0,71087.0,65787.0,23501.0,4580.0
Puerto Rico,2015,3583073.0,38.7,1713860.0,1869213.0,2495997.0,301519.0,10159.0,3547288.0,2777916.0,98542.0,3387737.0,19350.0,11394.0,1616117.0,3549931.0,235772.0,1300388.0,1570637.0,857710.0,386492.0,120500.0,456.0,20036.0,326435.0,2.85,29824485.0,924020.0,25816.0,34652.0,22037.0,3556599.0,28697.0,803164.0,87821.0,115652.0,2414831.0,65607.0,587669.0,262866.0,420722.0,110715.0,22364.0
Alabama,2015,4830620.0,38.4,2341093.0,2489527.0,3325464.0,1276544.0,59599.0,193492.0,3705690.0,167224.0,4535566.0,43623.0,24091.0,887260.0,4711439.0,207097.0,2242401.0,2199329.0,1269145.0,579180.0,125500.0,717.0,44060.0,351004.0,2.55,47251885.0,1888257.0,8452.0,22288.0,55668.0,4749786.0,45500.0,1110011.0,265669.0,287141.0,3239351.0,41876.0,826272.0,516724.0,478812.0,201997.0,32332.0
Alaska,2015,733375.0,33.4,384160.0,349215.0,484250.0,25022.0,42921.0,47808.0,528564.0,54047.0,678422.0,72515.0,33413.0,72957.0,716218.0,31285.0,399077.0,308261.0,159056.0,91913.0,250000.0,1146.0,8115.0,57292.0,2.81,6483780.0,287377.0,5849.0,27734.0,16304.0,709358.0,22409.0,187667.0,49737.0,55855.0,464440.0,2977.0,105527.0,96130.0,83201.0,33447.0,5002.0
Arizona,2015,6641928.0,36.8,3299088.0,3342840.0,5210335.0,281576.0,200090.0,2014711.0,5007440.0,896004.0,6208093.0,50255.0,25848.0,1180690.0,6488917.0,275712.0,3106324.0,2890664.0,1513861.0,898351.0,167500.0,913.0,72620.0,478452.0,2.69,65084330.0,2432283.0,58024.0,56694.0,154104.0,6533509.0,178507.0,1615216.0,370575.0,422313.0,4361304.0,59117.0,887064.0,791410.0,753425.0,321027.0,51274.0
Arkansas,2015,2958208.0,37.7,1451913.0,1506295.0,2307849.0,459748.0,40336.0,203226.0,2245625.0,138822.0,2766428.0,41371.0,22798.0,553644.0,2872497.0,104943.0,1365791.0,1335016.0,752312.0,385713.0,111400.0,677.0,30536.0,196991.0,2.53,25899740.0,1154708.0,5462.0,21673.0,39656.0,2905193.0,38276.0,705491.0,180394.0,190945.0,1962741.0,23014.0,564438.0,307874.0,267741.0,103397.0,18348.0
California,2015,38421464.0,35.8,19087135.0,19334329.0,23747013.0,2265387.0,5261978.0,14750686.0,29115176.0,10390086.0,35909688.0,61818.0,30318.0,6135142.0,37678735.0,1891081.0,19269449.0,13845790.0,6909176.0,5808625.0,385500.0,1255.0,518354.0,1127989.0,2.96,446352020.0,14203634.0,881550.0,458523.0,900328.0,37912312.0,585022.0,9158861.0,2317336.0,2596819.0,25257858.0,652517.0,4661300.0,4055615.0,5002596.0,1965005.0,387793.0
Colorado,2015,5278906.0,36.3,2648667.0,2630239.0,4446095.0,213787.0,153467.0,1112586.0,4004634.0,515772.0,4942032.0,60629.0,32217.0,653969.0,5161722.0,195578.0,2852439.0,2261063.0,1302266.0,722202.0,247800.0,1002.0,66328.0,236595.0,2.55,60385125.0,2209901.0,82902.0,77376.0,173871.0,5187214.0,88988.0,1239895.0,259383.0,286005.0,3520177.0,31777.0,631548.0,568250.0,847977.0,360853.0,57051.0
Delaware,2015,926454.0,39.3,448413.0,478041.0,642623.0,200481.0,33643.0,80706.0,719332.0,80163.0,870642.0,60509.0,30554.0,108315.0,900820.0,36223.0,473007.0,414416.0,244849.0,99173.0,231500.0,1018.0,8154.0,70394.0,2.62,10450905.0,382764.0,13058.0,9258.0,17853.0,911788.0,8520.0,203780.0,30887.0,34457.0,631118.0,7295.0,174291.0,85600.0,112141.0,55594.0,10467.0
District of Columbia,2015,647484.0,33.7,306674.0,340810.0,260325.0,316447.0,23822.0,65803.0,532733.0,91588.0,607051.0,70848.0,47675.0,110365.0,613291.0,35811.0,377072.0,303312.0,112750.0,160640.0,475800.0,1327.0,13556.0,29922.0,2.22,9471230.0,132383.0,125413.0,43226.0,16766.0,636610.0,2591.0,111064.0,16807.0,17087.0,453952.0,5198.0,69678.0,46574.0,105880.0,85795.0,18221.0
Connecticut,2015,3593222.0,40.4,1751607.0,1841615.0,2778362.0,370501.0,150670.0,526508.0,2800025.0,500161.0,3401777.0,70331.0,38803.0,366351.0,3483303.0,172292.0,1962170.0,1491786.0,906227.0,446356.0,270500.0,1075.0,38527.0,139203.0,2.57,42527880.0,1513355.0,84597.0,53146.0,76670.0,3538599.0,27518.0,783526.0,113212.0,134613.0,2462855.0,25683.0,594793.0,299134.0,516001.0,297270.0,40484.0
Florida,2015,19645772.0,41.4,9600009.0,10045763.0,14934702.0,3171108.0,509085.0,4660733.0,15551250.0,3875699.0,18564715.0,47507.0,26829.0,3180109.0,19228208.0,915976.0,9510681.0,9094999.0,4765260.0,2535234.0,159000.0,1002.0,222989.0,1794505.0,2.63,211020890.0,7510269.0,178238.0,125170.0,431175.0,19335250.0,403993.0,4032325.0,1295582.0,1722190.0,13824205.0,198004.0,3491793.0,1969869.0,2418555.0,932223.0,154629.0
Georgia,2015,10006693.0,35.9,4883331.0,5123362.0,6025691.0,3096757.0,360448.0,915120.0,7466582.0,981481.0,9341388.0,49620.0,25737.0,1788947.0,9737146.0,468932.0,4906258.0,4133065.0,2263697.0,1310665.0,148100.0,879.0,107069.0,558703.0,2.73,113040560.0,3903030.0,90961.0,68134.0,210955.0,9812517.0,205200.0,2487798.0,697043.0,765109.0,6500205.0,85137.0,1529871.0,997764.0,1178186.0,490540.0,78709.0
Idaho,2015,1616547.0,35.5,810464.0,806083.0,1482914.0,9900.0,21711.0,191314.0,1183548.0,97888.0,1501714.0,47583.0,23399.0,245177.0,1584410.0,55312.0,774526.0,680302.0,405865.0,183455.0,162900.0,743.0,14930.0,90982.0,2.69,13388265.0,619492.0,5338.0,21161.0,41790.0,1595824.0,34450.0,428915.0,89610.0,109602.0,1030748.0,11099.0,230642.0,189320.0,182235.0,58882.0,10653.0
Hawaii,2015,1406299.0,38.0,709871.0,696428.0,357164.0,28688.0,530551.0,139251.0,1056781.0,249319.0,1315242.0,69515.0,29822.0,153944.0,1369085.0,42288.0,736939.0,527388.0,256389.0,194183.0,515300.0,1438.0,17324.0,76816.0,3.02,17351235.0,548111.0,44269.0,30644.0,30857.0,1352350.0,9022.0,307898.0,32717.0,36553.0,962052.0,10231.0,245959.0,158198.0,196010.0,66155.0,12805.0
Illinois,2015,12873761.0,37.3,6316899.0,6556862.0,9312771.0,1846108.0,645642.0,2122841.0,9832607.0,1803687.0,12072566.0,57574.0,30494.0,1801118.0,12571110.0,608516.0,6712162.0,5303675.0,3177705.0,1608683.0,173800.0,907.0,129670.0,517287.0,2.63,162540215.0,4901770.0,544295.0,185070.0,252922.0,12694224.0,102794.0,3019658.0,586924.0,690297.0,8600178.0,101111.0,1999566.0,1247989.0,1711787.0,778362.0,104191.0
Indiana,2015,6568645.0,37.3,3235263.0,3333382.0,5529201.0,603014.0,121729.0,421206.0,4978964.0,316368.0,6147706.0,49255.0,25346.0,978043.0,6367947.0,258739.0,3300531.0,2820253.0,1726338.0,775599.0,124200.0,745.0,63119.0,318316.0,2.55,67345250.0,2748269.0,32462.0,62432.0,99421.0,6468964.0,122580.0,1582971.0,331322.0,370423.0,4316273.0,39319.0,1272879.0,613358.0,664747.0,275285.0,43040.0
Iowa,2015,3093526.0,38.1,1534595.0,1558931.0,2820046.0,97788.0,62997.0,168230.0,2365180.0,146367.0,2896956.0,53183.0,27950.0,373883.0,2992774.0,81735.0,1656968.0,1354264.0,883808.0,352601.0,129200.0,697.0,27286.0,117855.0,2.42,27883140.0,1381632.0,17465.0,54613.0,69078.0,3049107.0,28142.0,724402.0,96459.0,96576.0,2049344.0,14467.0,577079.0,288559.0,372434.0,120585.0,22403.0
Kansas,2015,2892987.0,36.0,1439862.0,1453125.0,2464566.0,168402.0,75653.0,323218.0,2152041.0,200282.0,2692267.0,52205.0,27706.0,381353.0,2810222.0,88454.0,1507080.0,1244372.0,742564.0,370908.0,132000.0,757.0,29242.0,130900.0,2.53,25476660.0,1278553.0,6757.0,32837.0,57329.0,2833872.0,41529.0,722134.0,135038.0,139591.0,1869698.0,15846.0,425864.0,300148.0,374220.0,150913.0,21879.0
Kentucky,2015,4397353.0,38.5,2164208.0,2233145.0,3851591.0,347034.0,55483.0,143481.0,3366540.0,151032.0,4120902.0,43740.0,24063.0,805841.0,4263217.0,174308.0,2080437.0,1944495.0,1148752.0,559747.0,123200.0,675.0,44036.0,235996.0,2.5,41472845.0,1718251.0,20322.0,43877.0,58256.0,4312238.0,53065.0,1013732.0,210084.0,225128.0,2955216.0,32837.0,788112.0,416493.0,386554.0,196117.0,27802.0
Louisiana,2015,4625253.0,36.1,2261156.0,2364097.0,2902538.0,1484363.0,77818.0,218263.0,3496000.0,184836.0,4315287.0,45047.0,24981.0,888280.0,4494987.0,178150.0,2208869.0,1999855.0,1136709.0,591210.0,144100.0,788.0,43489.0,271936.0,2.6,48639615.0,1831676.0,26929.0,37652.0,49181.0,4522122.0,57945.0,1112860.0,302403.0,335449.0,3040041.0,38508.0,870720.0,487820.0,451042.0,158826.0,27903.0
Maine,2015,1329100.0,43.8,650081.0,679019.0,1262026.0,15037.0,14590.0,19447.0,1065127.0,46563.0,1263694.0,49331.0,27655.0,180278.0,1293513.0,47497.0,697913.0,726227.0,393995.0,159289.0,173800.0,777.0,14312.0,172943.0,2.34,14181675.0,561030.0,4032.0,25475.0,34487.0,1314824.0,14944.0,261742.0,46840.0,69841.0,952777.0,5683.0,266649.0,131072.0,178375.0,69366.0,12033.0
Maryland,2015,5930538.0,38.2,2872643.0,3057895.0,3416107.0,1750916.0,357616.0,533671.0,4555597.0,857804.0,5562816.0,74551.0,36897.0,576805.0,5789228.0,238027.0,3241222.0,2410256.0,1447662.0,718727.0,286900.0,1230.0,64421.0,243867.0,2.67,91000360.0,2445682.0,265615.0,70705.0,123600.0,5836734.0,52573.0,1346655.0,217750.0,242933.0,4018459.0,41611.0,905176.0,543444.0,826439.0,478941.0,100946.0
Massachusetts,2015,6705586.0,39.3,3249650.0,3455936.0,5334859.0,478947.0,400675.0,707928.0,5303395.0,1038127.0,6339745.0,68563.0,36895.0,748905.0,6471313.0,280164.0,3700701.0,2827820.0,1583667.0,966054.0,333100.0,1102.0,92544.0,278099.0,2.53,91745470.0,2648184.0,327144.0,161164.0,151751.0,6627768.0,20398.0,1394267.0,106477.0,105450.0,4610510.0,63105.0,1035769.0,519120.0,1049150.0,572191.0,115466.0
Michigan,2015,9900571.0,39.5,4861973.0,5038598.0,7823875.0,1381388.0,268766.0,467021.0,7647177.0,622875.0,9324785.0,49576.0,26607.0,1616870.0,9678203.0,477746.0,4855005.0,4539838.0,2728815.0,1112333.0,122400.0,783.0,87842.0,698690.0,2.52,99763515.0,3913486.0,60635.0,94664.0,156071.0,9789145.0,84024.0,2245945.0,398275.0,455396.0,6652665.0,72158.0,1722171.0,1074120.0,1094936.0,512955.0,73679.0
Minnesota,2015,5419171.0,37.7,2692166.0,2727005.0,4594367.0,299176.0,240786.0,270984.0,4136443.0,418676.0,5069910.0,61492.0,32157.0,596662.0,5295613.0,167764.0,2996985.0,2373884.0,1522618.0,602127.0,186200.0,848.0,51314.0,249139.0,2.49,60903440.0,2409565.0,97633.0,78431.0,144462.0,5360861.0,60813.0,1278612.0,158626.0,154946.0,3632992.0,38827.0,833028.0,551341.0,818315.0,284110.0,47323.0
