State,Year,Total_Population,Median_Age,Male_Population,Female_Population,White_Population,Black_Population,Asian_Population,Hispanic_Population,Veteran_Status,Foreign_Born_Population,Non_English_Speakers,Median_Household_Income,Per_Capita_Income,Population_in_Poverty,Total_Population_for_Poverty,Unemployed_Population,Labor_Force_Population,Total_Households,Owner_Occupied_Homes,Renter_Occupied_Homes,Median_Home_Value,Median_Rent,Cost_Burdened_Households,Vacancy_Rate,Average_Household_Size,Mean_Travel_Time,Car_Commute,Public_Transit_Commute,Walk_Commute,Work_From_Home,Total_Insured_Population,Total_Uninsured_Population,Private_Insurance,Public_Insurance,No_Health_Insurance,Total_Population_25_Over,Less_Than_HS,High_School_Graduate,Some_College,Associates_Degree,Bachelors_Degree,Graduate_Degree
Illinois,2019,12770631.0,38.1,6272172.0,6498459.0,9134903.0,1813590.0,698524.0,2186387.0,9861431.0,1796962.0,12003438.0,65886.0,36038.0,1557873.0,12474842.0,394981.0,6663517.0,5360315.0,3202715.0,1643419.0,194500.0,1010.0,131897.0,514181.0,2.57,170463115.0,4972358.0,581552.0,182930.0,304213.0,12591483.0,94555.0,3058314.0,327193.0,421478.0,8686299.0,112285.0,1941914.0,1214792.0,1831438.0,862440.0,116692.0
Indiana,2019,6665703.0,37.7,3284846.0,3380857.0,5553391.0,626587.0,151979.0,461850.0,5089558.0,349922.0,6247018.0,56303.0,29777.0,867996.0,6461389.0,161351.0,3367521.0,2886548.0,1776182.0,794237.0,141700.0,826.0,64712.0,316129.0,2.52,71822865.0,2879554.0,31236.0,67673.0,124527.0,6566575.0,106952.0,1665623.0,199090.0,240532.0,4430493.0,41362.0,1249644.0,597713.0,749078.0,311229.0,46934.0
Iowa,2019,3139508.0,38.2,1558536.0,1580972.0,2826070.0,116359.0,75741.0,188311.0,2409111.0,166439.0,2943081.0,60523.0,32176.0,348122.0,3040184.0,62573.0,1678141.0,1397087.0,899223.0,366250.0,147800.0,789.0,27169.0,131614.0,2.4,29134015.0,1419323.0,17109.0,51588.0,77674.0,3096125.0,22962.0,771431.0,55726.0,64504.0,2092785.0,16715.0,565444.0,286560.0,403801.0,135213.0,24784.0
Kansas,2019,2910652.0,36.7,1450697.0,1459955.0,2455935.0,170291.0,85794.0,345680.0,2181251.0,207845.0,2719539.0,59597.0,31814.0,337739.0,2826056.0,61002.0,1519790.0,1273297.0,748123.0,381104.0,151900.0,850.0,30972.0,144070.0,2.51,26562375.0,1310367.0,6908.0,33249.0,66393.0,2851091.0,39286.0,751193.0,96174.0,113514.0,1902279.0,17522.0,416403.0,286475.0,400938.0,173172.0,23742.0
Kentucky,2019,4449052.0,38.9,2190922.0,2258130.0,3868479.0,358928.0,65191.0,162994.0,3425999.0,171979.0,4174460.0,50589.0,28178.0,747010.0,4309501.0,116945.0,2109169.0,1983949.0,1166031.0,568587.0,141000.0,763.0,43095.0,249331.0,2.49,44248010.0,1784850.0,19887.0,42065.0,74684.0,4366510.0,40711.0,1067566.0,95028.0,110822.0,3019093.0,32406.0,792393.0,428554.0,428846.0,216508.0,30470.0
Louisiana,2019,4664362.0,36.9,2278986.0,2385376.0,2892275.0,1502963.0,80806.0,239164.0,3543800.0,194206.0,4356927.0,49469.0,27923.0,871467.0,4532714.0,141020.0,2191990.0,2059918.0,1141205.0,598292.0,163100.0,866.0,46209.0,320421.0,2.61,50112660.0,1847379.0,24745.0,37270.0,66185.0,4558894.0,41574.0,1161140.0,175885.0,210919.0,3125153.0,37358.0,893660.0,482557.0,490514.0,180464.0,29532.0
Maine,2019,1335492.0,44.7,653942.0,681550.0,1259522.0,18468.0,15109.0,22100.0,1081066.0,47938.0,1271457.0,57918.0,32637.0,153131.0,1298787.0,28922.0,701270.0,742788.0,404759.0,155162.0,190400.0,853.0,14224.0,182867.0,2.32,14936825.0,579057.0,3940.0,25575.0,39070.0,1319854.0,13880.0,269087.0,35649.0,53935.0,974117.0,5238.0,259470.0,127943.0,194761.0,82129.0,13227.0
Maryland,2019,6018848.0,38.7,2917613.0,3101235.0,3343003.0,1799094.0,378126.0,606482.0,4646249.0,912887.0,5653980.0,84805.0,42122.0,539991.0,5876434.0,164396.0,3269234.0,2448422.0,1475149.0,730055.0,314800.0,1392.0,63225.0,243218.0,2.67,96088670.0,2522751.0,254650.0,70256.0,151889.0,5920779.0,50281.0,1418318.0,134367.0,165680.0,4139008.0,52991.0,890361.0,528384.0,891511.0,535947.0,108869.0
Massachusetts,2019,6850553.0,39.5,3324207.0,3526346.0,5348538.0,522357.0,452436.0,809179.0,5474092.0,1148909.0,6489537.0,81215.0,43761.0,680962.0,6615375.0,183355.0,3800931.0,2897259.0,1632765.0,984732.0,381600.0,1282.0,92795.0,279762.0,2.52,101408620.0,2743119.0,368075.0,174438.0,182654.0,6777468.0,18771.0,1472007.0,78799.0,82899.0,4781683.0,68431.0,1014308.0,508399.0,1151870.0,656508.0,135370.0
Michigan,2019,9965265.0,39.7,4905240.0,5060025.0,7813755.0,1374314.0,311721.0,507353.0,7783227.0,684197.0,9394171.0,57144.0,31713.0,1398527.0,9741628.0,293894.0,4953003.0,4596198.0,2802699.0,1132342.0,154900.0,871.0,92034.0,661157.0,2.47,107676520.0,4157688.0,60696.0,101651.0,184753.0,9855966.0,74150.0,2313156.0,213524.0,249587.0,6813480.0,71854.0,1695368.0,1073054.0,1207829.0,575818.0,80617.0
Minnesota,2019,5563378.0,38.0,2770873.0,2792505.0,4609049.0,356515.0,268181.0,299556.0,4265030.0,472849.0,5211714.0,71306.0,37625.0,526065.0,5440087.0,111115.0,3072244.0,2438203.0,1564870.0,620733.0,223900.0,977.0,54360.0,252600.0,2.49,64944025.0,2507616.0,102720.0,77891.0,172531.0,5505454.0,46237.0,1370466.0,89757.0,108011.0,3766900.0,46158.0,812779.0,537937.0,892893.0,327716.0,55185.0
Mississippi,2019,2984418.0,37.5,1447873.0,1536545.0,1743217.0,1125623.0,29605.0,91202.0,2259217.0,70469.0,2797771.0,45081.0,24369.0,585786.0,2886767.0,99733.0,1346678.0,1322808.0,752841.0,351553.0,119000.0,780.0,26349.0,218414.0,2.62,29583100.0,1154861.0,3578.0,16335.0,29775.0,2916886.0,37417.0,755819.0,147736.0,171827.0,1975670.0,24760.0,477712.0,323681.0,269736.0,118193.0,19423.0
Missouri,2019,6104910.0,38.6,2995725.0,3109185.0,5015904.0,701334.0,120654.0,254791.0,4704624.0,255719.0,5733340.0,55461.0,30810.0,810045.0,5922570.0,139789.0,3074639.0,2790397.0,1611986.0,802535.0,157200.0,830.0,62868.0,375876.0,2.46,65558505.0,2614261.0,38268.0,55968.0,142793.0,5990637.0,81097.0,1456547.0,218357.0,255676.0,4150049.0,34182.0,1080715.0,619213.0,745843.0,340251.0,52067.0
Montana,2019,1050649.0,39.9,528573.0,522076.0,930204.0,5303.0,8259.0,40314.0,819233.0,23048.0,989614.0,54970.0,31151.0,134605.0,1025221.0,21513.0,536872.0,510180.0,291471.0,136400.0,230600.0,810.0,10712.0,82309.0,2.39,8624115.0,431019.0,3774.0,25527.0,32750.0,1035643.0,15621.0,240890.0,32549.0,44396.0,723295.0,3154.0,175082.0,120735.0,155230.0,52801.0,9505.0
Nebraska,2019,1914571.0,36.5,954950.0,959621.0,1666871.0,92406.0,45655.0,208271.0,1434713.0,137899.0,1783098.0,61439.0,32302.0,206579.0,1859691.0,34535.0,1039498.0,837476.0,501679.0,257497.0,155800.0,833.0,20301.0,78300.0,2.45,17693015.0,897842.0,6781.0,25836.0,44857.0,1884850.0,26305.0,499315.0,59520.0,66825.0,1251026.0,14521.0,283407.0,192367.0,262614.0,96921.0,16844.0
Nevada,2019,2972382.0,38.0,1491294.0,1481088.0,1949707.0,271005.0,242267.0,853041.0,2282972.0,576729.0,2788848.0,60365.0,31557.0,384690.0,2929882.0,92426.0,1507387.0,1250893.0,618605.0,479997.0,267900.0,1107.0,41983.0,152291.0,2.67,32750155.0,1228778.0,44126.0,25149.0,59500.0,2936475.0,53744.0,713525.0,114682.0,151853.0,2044695.0,32770.0,490303.0,368228.0,330222.0,122034.0,19558.0
New Hampshire,2019,1348124.0,42.9,667689.0,680435.0,1252128.0,21546.0,36180.0,50493.0,1086210.0,82694.0,1284281.0,76768.0,40003.0,98682.0,1305013.0,27430.0,759081.0,634726.0,378178.0,153859.0,261700.0,1111.0,14053.0,102689.0,2.46,18364740.0,632521.0,6119.0,19104.0,47427.0,1331286.0,7848.0,279158.0,30800.0,39814.0,960337.0,5874.0,222457.0,118790.0,218013.0,104407.0,13866.0
New Jersey,2019,8878503.0,39.9,4335032.0,4543471.0,6018074.0,1194882.0,840168.0,1794736.0,6907735.0,1992027.0,8358979.0,82545.0,42745.0,869081.0,8706202.0,258093.0,4689849.0,3616614.0,2064240.0,1167634.0,335600.0,1334.0,100140.0,384740.0,2.69,133166730.0,3433099.0,505619.0,122948.0,196157.0,8773993.0,78782.0,2068547.0,250833.0,338570.0,6146379.0,84073.0,1517670.0,698732.0,1489653.0,690446.0,99133.0
New Mexico,2019,2092454.0,37.8,1036190.0,1056264.0,1565366.0,44120.0,32577.0,1020817.0,1594083.0,197164.0,1966304.0,49754.0,27230.0,392065.0,2049986.0,63458.0,961999.0,937920.0,527896.0,252353.0,171400.0,844.0,19494.0,157671.0,2.63,18782975.0,801030.0,9654.0,18059.0,43458.0,2057086.0,27265.0,516764.0,72406.0,94572.0,1403371.0,17564.0,305538.0,240898.0,215662.0,117424.0,25491.0
New York,2019,19572319.0,38.8,9501001.0,10071318.0,12459687.0,3065471.0,1647606.0,3720983.0,15440436.0,4419646.0,18418118.0,68486.0,39326.0,2681277.0,19063180.0,547509.0,10069219.0,8322722.0,3957802.0,3385432.0,313700.0,1280.0,289988.0,979488.0,2.59,299066245.0,5532391.0,2600500.0,570614.0,406662.0,19333899.0,108900.0,4351187.0,445174.0,539817.0,13631937.0,267488.0,3002160.0,1479084.0,2799878.0,1575714.0,209893.0
North Carolina,2019,10264876.0,38.7,4996638.0,5268238.0,7049919.0,2200761.0,292992.0,962665.0,7873952.0,822764.0,9659751.0,54602.0,30783.0,1467591.0,9984891.0,281344.0,5139789.0,4627089.0,2585934.0,1379548.0,172500.0,907.0,114575.0,661607.0,2.52,111158735.0,4286794.0,48284.0,85749.0,276146.0,10060249.0,122010.0,2439261.0,407056.0,538924.0,6983859.0,82479.0,1491605.0,1044531.0,1395214.0,569334.0,96416.0
North Dakota,2019,756717.0,35.1,387555.0,369162.0,655136.0,21985.0,11006.0,28317.0,574410.0,30794.0,703502.0,64894.0,36062.0,78198.0,732326.0,11406.0,420291.0,373063.0,198482.0,119840.0,193900.0,826.0,7725.0,54741.0,2.3,6626645.0,363125.0,2096.0,13610.0,17751.0,740206.0,14003.0,185922.0,21052.0,19011.0,495068.0,3017.0,111716.0,79609.0,107938.0,28430.0,5387.0
Ohio,2019,11655397.0,39.4,5711765.0,5943632.0,9476047.0,1446193.0,258199.0,443415.0,9041870.0,535052.0,10960686.0,56602.0,31552.0,1588343.0,11331030.0,314483.0,5918471.0,5202304.0,3089046.0,1587312.0,145700.0,808.0,124422.0,525946.0,2.43,124494175.0,4981701.0,86636.0,122768.0,231805.0,11482519.0,121451.0,2760801.0,258108.0,313990.0,7975777.0,69348.0,2323276.0,1078963.0,1401609.0,628895.0,89370.0
Oklahoma,2019,3932870.0,36.6,1949528.0,1983342.0,2844070.0,286356.0,85239.0,417906.0,2957264.0,236369.0,3671554.0,52919.0,28422.0,598373.0,3817368.0,94834.0,1885928.0,1731632.0,971122.0,508939.0,136800.0,810.0,37681.0,251571.0,2.58,37033765.0,1624807.0,7153.0,30421.0,73096.0,3851223.0,80915.0,1008672.0,208382.0,248445.0,2592088.0,26024.0,680748.0,413341.0,436601.0,161168.0,25796.0
Oregon,2019,4129803.0,39.3,2047338.0,2082465.0,3480920.0,78679.0,180580.0,537217.0,3258770.0,407643.0,3899246.0,62818.0,33763.0,533527.0,4052019.0,114559.0,2096692.0,1768901.0,1005896.0,606086.0,312200.0,1110.0,50281.0,156919.0,2.51,43201335.0,1582557.0,87483.0,71950.0,136079.0,4089521.0,33644.0,917678.0,106252.0,131767.0,2898950.0,30209.0,532852.0,502994.0,603359.0,259292.0,49115.0
Pennsylvania,2019,12791530.0,40.8,6265113.0,6526417.0,10300602.0,1430664.0,436324.0,935216.0,10122590.0,882350.0,12084967.0,61744.0,34352.0,1539183.0,12380284.0,347378.0,6553389.0,5693314.0,3480978.0,1572128.0,180200.0,938.0,126407.0,640208.0,2.45,157372970.0,5131491.0,340838.0,221728.0,297720.0,12587348.0,122951.0,2834376.0,268585.0,314121.0,8954232.0,88552.0,2757067.0,934057.0,1701365.0,794850.0,134483.0
Rhode Island,2019,1057231.0,39.9,513792.0,543439.0,850597.0,71561.0,35958.0,163226.0,846294.0,143718.0,1002559.0,67167.0,36121.0,125826.0,1016506.0,30455.0,567926.0,468335.0,249492.0,160997.0,261900.0,1004.0,13654.0,57846.0,2.47,12635375.0,464138.0,13195.0,17830.0,21196.0,1041575.0,5399.0,223414.0,20658.0,20036.0,737200.0,10729.0,174032.0,88930.0,150150.0,72817.0,12707.0
South Carolina,2019,5020806.0,39.4,2435472.0,2585334.0,3372011.0,1344139.0,78805.0,285458.0,3885737.0,252614.0,4729875.0,53199.0,29426.0,741650.0,4877884.0,139526.0,2447854.0,2286826.0,1333839.0,588023.0,162300.0,894.0,47179.0,364964.0,2.54,54010755.0,2073458.0,11901.0,46001.0,101035.0,4923262.0,54286.0,1165920.0,197496.0,260250.0,3446971.0,37535.0,850160.0,499478.0,614156.0,263830.0,38358.0
South Dakota,2019,870638.0,37.0,438946.0,431692.0,733719.0,17531.0,12627.0,33024.0,653867.0,32011.0,810239.0,58275.0,30773.0,110553.0,841207.0,15736.0,462290.0,392215.0,233607.0,110790.0,167100.0,747.0,8712.0,47818.0,2.43,7104955.0,390167.0,2378.0,14576.0,25750.0,853256.0,13963.0,224372.0,32175.0,34222.0,572393.0,3766.0,147794.0,83725.0,113870.0,35812.0,6215.0
Tennessee,2019,6709356.0,38.7,3273278.0,3436078.0,5205132.0,1124473.0,117600.0,364174.0,5185613.0,344162.0,6302918.0,53320.0,29859.0,996930.0,6542792.0,172799.0,3301501.0,2963486.0,1722247.0,875045.0,167200.0,869.0,74240.0,366194.0,2.52,73761635.0,2821725.0,20774.0,40304.0,145206.0,6602261.0,71344.0,1587285.0,238359.0,324846.0,4587393.0,48373.0,1203461.0,658734.0,789448.0,327379.0,57955.0
Texas,2019,28260856.0,34.6,14034009.0,14226847.0,20903375.0,3428211.0,1357273.0,11116881.0,20829050.0,4814638.0,26261053.0,61874.0,31277.0,4072194.0,27637858.0,708827.0,14055852.0,10937026.0,6004802.0,3686845.0,172500.0,1045.0,312686.0,1245379.0,2.85,331801795.0,11868705.0,181273.0,200955.0,661212.0,27792957.0,837099.0,7740330.0,1803910.0,2087034.0,18131554.0,361299.0,3729737.0,2798651.0,3534714.0,1380140.0,207827.0
Vermont,2019,624313.0,42.9,308097.0,316216.0,587883.0,8502.0,10461.0,12038.0,507078.0,29328.0,594745.0,61973.0,34577.0,65652.0,599618.0,12323.0,341932.0,334999.0,183999.0,76030.0,227700.0,985.0,6955.0,74970.0,2.3,6997520.0,272470.0,4124.0,17977.0,21920.0,618266.0,2067.0,126326.0,9641.0,12720.0,440460.0,2715.0,111530.0,51898.0,99016.0,48734.0,8252.0
Utah,2019,3096848.0,30.8,1558868.0,1537980.0,2676482.0,36849.0,71977.0,434832.0,2168943.0,261851.0,2845963.0,71621.0,29775.0,298537.0,3048871.0,55539.0,1557215.0,1087112.0,685699.0,291614.0,279100.0,1037.0,25462.0,109799.0,3.12,30236035.0,1284646.0,36030.0,36356.0,97114.0,3070877.0,70193.0,972700.0,101297.0,114218.0,1824052.0,15179.0,362222.0,326364.0,410803.0,150432.0,26169.0
Virginia,2019,8454463.0,38.2,4159173.0,4295290.0,5717617.0,1621592.0,541133.0,792001.0,6468384.0,1051559.0,7946064.0,74222.0,39278.0,865691.0,8201608.0,200850.0,4477253.0,3514032.0,2087711.0,1063334.0,273100.0,1234.0,92215.0,362987.0,2.61,113970800.0,3614443.0,184534.0,102121.0,221092.0,8234323.0,99819.0,1981506.0,263610.0,333028.0,5776886.0,68125.0,1155096.0,759903.0,1272608.0,711810.0,108408.0
Washington,2019,7404107.0,37.7,3703301.0,3700806.0,5581128.0,281683.0,631333.0,937579.0,5707706.0,1056534.0,6949743.0,73775.0,38915.0,785244.0,7266810.0,187330.0,3834480.0,3106528.0,1793239.0,1055157.0,339000.0,1258.0,96444.0,258132.0,2.55,93771990.0,2910667.0,235737.0,130437.0,219000.0,7293096.0,48982.0,1733993.0,182951.0,218981.0,5101624.0,59452.0,925707.0,808073.0,1144545.0,497712.0,81742.0
West Virginia,2019,1817305.0,42.5,898578.0,918727.0,1691600.0,66990.0,14523.0,28368.0,1446561.0,30171.0,1719765.0,46711.0,26480.0,310044.0,1765715.0,51910.0,794126.0,892182.0,536153.0,196432.0,119600.0,725.0,14029.0,159597.0,2.42,18152785.0,664452.0,6362.0,20478.0,26381.0,1788475.0,11677.0,390930.0,39422.0,55983.0,1287427.0,10076.0,432826.0,162225.0,159196.0,77953.0,12025.0
Wisconsin,2019,5790716.0,39.5,2879894.0,2910822.0,4946961.0,371200.0,161841.0,394392.0,4506644.0,289722.0,5457532.0,61747.0,33375.0,639160.0,5642353.0,111564.0,3097113.0,2694527.0,1580939.0,777217.0,180600.0,856.0,62413.0,336371.0,2.39,62089500.0,2616747.0,50304.0,88222.0,138067.0,5718951.0,50755.0,1360864.0,119015.0,137655.0,3955705.0,34775.0,1073887.0,547942.0,780824.0,294273.0,47496.0
Wyoming,2019,581024.0,37.7,296202.0,284822.0,531304.0,5582.0,5025.0,57341.0,441696.0,19982.0,544483.0,64049.0,33366.0,62257.0,566918.0,13544.0,305004.0,276846.0,161972.0,68129.0,220500.0,855.0,5670.0,46745.0,2.46,4825010.0,249450.0,3794.0,10754.0,15345.0,571021.0,12169.0,143325.0,24169.0,28750.0,390516.0,1881.0,93507.0,68401.0,68269.0,28366.0,4472.0
Puerto Rico,2019,3318447.0,41.7,1578318.0,1740129.0,2188014.0,386676.0,6237.0,3275919.0,2668256.0,90568.0,3174824.0,20539.0,12914.0,1449091.0,3289522.0,196934.0,1227292.0,1560836.0,812625.0,380029.0,111500.0,478.0,18428.0,368182.0,2.75,28751940.0,917551.0,16870.0,27733.0,23463.0,3293526.0,21900.0,695324.0,79997.0,109038.0,2345959.0,59498.0,597482.0,253176.0,433178.0,119364.0,26292.0
