State,Year,Total_Population,Median_Age,Male_Population,Female_Population,White_Population,Black_Population,Asian_Population,Hispanic_Population,Veteran_Status,Foreign_Born_Population,Non_English_Speakers,Median_Household_Income,Per_Capita_Income,Population_in_Poverty,Total_Population_for_Poverty,Unemployed_Population,Labor_Force_Population,Total_Households,Owner_Occupied_Homes,Renter_Occupied_Homes,Median_Home_Value,Median_Rent,Cost_Burdened_Households,Vacancy_Rate,Average_Household_Size,Mean_Travel_Time,Car_Commute,Public_Transit_Commute,Walk_Commute,Work_From_Home,Total_Insured_Population,Total_Uninsured_Population,Private_Insurance,Public_Insurance,No_Health_Insurance,Total_Population_25_Over,Less_Than_HS,High_School_Graduate,Some_College,Associates_Degree,Bachelors_Degree,Graduate_Degree
Ohio,2016,11586941.0,39.3,5673893.0,5913048.0,9519506.0,1421943.0,224520.0,400932.0,8938977.0,484708.0,10891177.0,50674.0,27800.0,1732839.0,11267500.0,423956.0,5857720.0,5146944.0,3035485.0,1565964.0,131900.0,743.0,123972.0,545495.0,2.45,119417330.0,4852199.0,88275.0,122001.0,197371.0,11413979.0,121932.0,2636357.0,378787.0,461118.0,7848046.0,68548.0,2352099.0,1078724.0,1310995.0,571298.0,84458.0
Oklahoma,2016,3875589.0,36.2,1919995.0,1955594.0,2823497.0,281295.0,77541.0,381467.0,2905409.0,225516.0,3609771.0,48038.0,25628.0,621155.0,3760050.0,110120.0,1861235.0,1699462.0,960161.0,501339.0,121300.0,742.0,36997.0,237962.0,2.58,35404250.0,1595594.0,7924.0,30297.0,62753.0,3794815.0,81357.0,950318.0,239687.0,269834.0,2534278.0,24165.0,674234.0,416943.0,413818.0,147982.0,24120.0
Oregon,2016,3982267.0,39.1,1971512.0,2010755.0,3387825.0,74012.0,160155.0,494806.0,3118352.0,390613.0,3750266.0,53270.0,28822.0,614223.0,3905386.0,160797.0,1995937.0,1706290.0,948587.0,597158.0,247200.0,941.0,50170.0,160545.0,2.52,38904115.0,1465177.0,79134.0,70407.0,114104.0,3943363.0,40218.0,860027.0,168821.0,198734.0,2755786.0,29374.0,531494.0,489000.0,538977.0,228435.0,41278.0
Pennsylvania,2016,12783977.0,40.6,6255042.0,6528935.0,10402743.0,1410563.0,401979.0,843164.0,10074933.0,818363.0,12069379.0,54895.0,30137.0,1647762.0,12369671.0,468440.0,6516915.0,5592175.0,3425706.0,1536223.0,167700.0,859.0,123280.0,630246.0,2.49,150241930.0,5035628.0,329912.0,226997.0,247777.0,12579598.0,129883.0,2697105.0,405017.0,455351.0,8849846.0,87634.0,2831106.0,949238.0,1578040.0,725919.0,123775.0
Rhode Island,2016,1054491.0,39.9,511297.0,543194.0,854026.0,68886.0,34598.0,148375.0,838882.0,142663.0,999724.0,58387.0,31904.0,140161.0,1013916.0,43600.0,567285.0,462657.0,244748.0,165492.0,238200.0,938.0,15027.0,52417.0,2.47,11999730.0,449829.0,14022.0,19430.0,18611.0,1038432.0,7781.0,212008.0,37768.0,37051.0,724708.0,10971.0,167868.0,93768.0,140296.0,66860.0,12707.0
South Carolina,2016,4834605.0,38.8,2348338.0,2486267.0,3252252.0,1322368.0,68553.0,258361.0,3718496.0,230716.0,4543106.0,46898.0,25521.0,806422.0,4693266.0,194454.0,2354372.0,2192041.0,1258661.0,580380.0,143600.0,811.0,47054.0,353000.0,2.55,49202355.0,1948780.0,12389.0,46047.0,76200.0,4736274.0,61394.0,1083006.0,254729.0,307838.0,3269424.0,37090.0,818122.0,487514.0,551968.0,231904.0,34520.0
South Dakota,2016,851058.0,36.8,428134.0,422924.0,721410.0,14078.0,11351.0,29187.0,638836.0,27195.0,790964.0,52078.0,27516.0,115300.0,822334.0,18636.0,455936.0,375866.0,226145.0,107391.0,146700.0,676.0,8670.0,42330.0,2.45,6858705.0,380557.0,2173.0,16424.0,23690.0,833674.0,12125.0,208449.0,36261.0,37305.0,556587.0,3401.0,147109.0,86642.0,107762.0,31029.0,6418.0
Tennessee,2016,6548009.0,38.5,3191977.0,3356032.0,5096733.0,1100577.0,105368.0,327345.0,5035151.0,315319.0,6145849.0,46574.0,26019.0,1100169.0,6386751.0,238372.0,3193436.0,2873478.0,1673043.0,849161.0,146000.0,782.0,68995.0,351274.0,2.54,68613965.0,2681923.0,22650.0,39242.0,112323.0,6445597.0,73047.0,1492011.0,299663.0,380655.0,4427340.0,50460.0,1180447.0,648708.0,712781.0,286087.0,51870.0
Texas,2016,26956435.0,34.2,13379165.0,13577270.0,20174403.0,3221133.0,1175423.0,10413150.0,19731218.0,4494345.0,24985749.0,54727.0,27828.0,4397307.0,26334005.0,848131.0,13312277.0,10441643.0,5747458.0,3542096.0,142700.0,911.0,292570.0,1152089.0,2.84,303067895.0,11128101.0,188919.0,192854.0,520981.0,26478868.0,777997.0,7121800.0,2076396.0,2202502.0,17085128.0,333777.0,3512336.0,2749559.0,3158468.0,1193252.0,184457.0
Vermont,2016,626249.0,42.6,308711.0,317538.0,592965.0,7404.0,9212.0,10900.0,504152.0,27555.0,595890.0,56104.0,30663.0,69673.0,601538.0,17087.0,344730.0,326812.0,181461.0,75646.0,218900.0,913.0,6976.0,69705.0,2.34,6762695.0,270559.0,3901.0,18156.0,21562.0,620216.0,2673.0,121353.0,13499.0,16497.0,437304.0,2426.0,114813.0,53074.0,94823.0,44724.0,7780.0
Utah,2016,2948427.0,30.3,1483055.0,1465372.0,2572595.0,32512.0,66039.0,397915.0,2039152.0,244784.0,2694463.0,62518.0,25600.0,338808.0,2901465.0,73114.0,1451339.0,1024047.0,638767.0,279600.0,224600.0,912.0,24809.0,105680.0,3.16,27711620.0,1186581.0,34729.0,35290.0,72722.0,2922538.0,76810.0,902047.0,139492.0,131546.0,1707103.0,13450.0,343976.0,324810.0,358887.0,128852.0,23900.0
Virginia,2016,8310301.0,37.8,4086283.0,4224018.0,5712958.0,1596352.0,502878.0,725092.0,6333433.0,986495.0,7800044.0,66149.0,34967.0,921664.0,8060892.0,255340.0,4403124.0,3445357.0,2032761.0,1057417.0,248400.0,1135.0,92855.0,355179.0,2.61,109000315.0,3534315.0,181567.0,95640.0,190393.0,8096958.0,98748.0,1862757.0,345758.0,409025.0,5621010.0,68478.0,1154899.0,779051.0,1191485.0,646798.0,98277.0
Washington,2016,7073146.0,37.6,3529431.0,3543715.0,5470566.0,256990.0,552032.0,854275.0,5421260.0,957185.0,6626003.0,62848.0,32999.0,883256.0,6939622.0,244692.0,3623304.0,2966814.0,1683381.0,1013225.0,269300.0,1056.0,92427.0,270208.0,2.57,83469080.0,2727692.0,204595.0,118088.0,184206.0,6967768.0,68361.0,1603071.0,296511.0,312691.0,4804224.0,54750.0,911101.0,802908.0,1022117.0,419011.0,70809.0
West Virginia,2016,1846092.0,41.9,912270.0,933822.0,1725411.0,63305.0,13990.0,26247.0,1465391.0,28908.0,1744184.0,42644.0,24002.0,318060.0,1792808.0,61215.0,812480.0,884728.0,535940.0,203457.0,107400.0,658.0,14826.0,145331.0,2.43,18215715.0,675489.0,6288.0,21569.0,22874.0,1817156.0,12673.0,378765.0,73290.0,88215.0,1297118.0,11212.0,437243.0,164020.0,153834.0,72391.0,10780.0
Wisconsin,2016,5754798.0,39.1,2859055.0,2895743.0,4961193.0,361730.0,148077.0,371205.0,4450879.0,277238.0,5414479.0,54610.0,29253.0,713472.0,5603274.0,169426.0,3082186.0,2649597.0,1547633.0,762613.0,167000.0,789.0,62138.0,339351.0,2.43,60150215.0,2548343.0,53302.0,93346.0,119387.0,5681891.0,54033.0,1300087.0,168777.0,183297.0,3891252.0,33041.0,1093662.0,552902.0,729499.0,269368.0,42590.0
Wyoming,2016,583029.0,36.8,297691.0,285338.0,531851.0,6435.0,5385.0,56386.0,441797.0,20712.0,545062.0,59143.0,30139.0,65762.0,568943.0,15118.0,311104.0,267987.0,155741.0,71244.0,199900.0,802.0,5501.0,41002.0,2.51,4987230.0,253813.0,4316.0,11814.0,13891.0,573538.0,10124.0,138362.0,28994.0,33856.0,387062.0,1102.0,93152.0,70680.0,66753.0,23915.0,4819.0
Puerto Rico,2016,3529385.0,39.4,1685787.0,1843598.0,2448085.0,320087.0,9574.0,3492166.0,2760775.0,95324.0,3345832.0,19606.0,11688.0,1577075.0,3496728.0,226880.0,1283190.0,1571744.0,848735.0,388445.0,118600.0,460.0,19238.0,334564.0,2.82,29533560.0,922940.0,23467.0,33155.0,21919.0,3502814.0,25510.0,766742.0,81325.0,110543.0,2405085.0,63375.0,593352.0,261537.0,425085.0,113180.0,23575.0
Alabama,2016,4841164.0,38.6,2346193.0,2494971.0,3325037.0,1282053.0,60744.0,193503.0,3723825.0,165504.0,4548393.0,44758.0,24736.0,868666.0,4720592.0,184479.0,2238654.0,2209335.0,1267824.0,583237.0,128500.0,728.0,43058.0,358274.0,2.55,47968240.0,1903947.0,7841.0,23010.0,58991.0,4761291.0,39111.0,1103328.0,245685.0,264957.0,3261408.0,42577.0,828205.0,517123.0,492382.0,208839.0,32572.0
Alaska,2016,736855.0,33.6,385296.0,351559.0,483518.0,24443.0,44218.0,49031.0,532857.0,55247.0,682423.0,74444.0,34191.0,72826.0,719064.0,30139.0,400475.0,309171.0,159313.0,90922.0,257100.0,1173.0,7934.0,58936.0,2.83,6478690.0,290233.0,5425.0,28304.0,16575.0,712964.0,21589.0,187160.0,46059.0,52033.0,470699.0,3020.0,106169.0,94936.0,86551.0,35423.0,5029.0
Arizona,2016,6728577.0,37.1,3344106.0,3384471.0,5235158.0,287110.0,205229.0,2054849.0,5091593.0,901548.0,6293638.0,51340.0,26686.0,1165636.0,6573523.0,249972.0,3146717.0,2913541.0,1531878.0,917041.0,176900.0,937.0,74044.0,464622.0,2.69,66770640.0,2488772.0,57872.0,56645.0,162087.0,6620233.0,161185.0,1617449.0,341922.0,388320.0,4440635.0,62538.0,898657.0,797152.0,777681.0,333226.0,53531.0
Arkansas,2016,2968472.0,37.7,1456694.0,1511778.0,2307136.0,460638.0,41539.0,207049.0,2256793.0,139034.0,2777588.0,42336.0,23401.0,542431.0,2881404.0,93190.0,1364187.0,1341391.0,749452.0,392028.0,114700.0,689.0,30655.0,199911.0,2.53,26132385.0,1166212.0,5112.0,21839.0,39475.0,2915402.0,34585.0,704893.0,155444.0,167606.0,1973591.0,23010.0,561132.0,311118.0,273557.0,108055.0,18317.0
California,2016,38654206.0,36.0,19200970.0,19453236.0,23680584.0,2261835.0,5354608.0,14903982.0,29383567.0,10437630.0,36154645.0,63783.0,31458.0,6004257.0,37913144.0,1683726.0,19391320.0,13911737.0,6929007.0,5878380.0,409300.0,1297.0,526518.0,1104350.0,2.95,461808820.0,14461903.0,894813.0,463369.0,934436.0,38151997.0,494165.0,9124984.0,1980242.0,2259560.0,25554412.0,673089.0,4678279.0,4072599.0,5136043.0,2045487.0,397083.0
Colorado,2016,5359295.0,36.4,2689636.0,2669659.0,4517058.0,219349.0,157523.0,1132292.0,4080009.0,524444.0,5023803.0,62520.0,33230.0,637938.0,5241057.0,171695.0,2897359.0,2284863.0,1320617.0,730999.0,264600.0,1057.0,67662.0,233247.0,2.56,61983410.0,2259162.0,83995.0,79845.0,187719.0,5267878.0,77634.0,1244121.0,230983.0,258797.0,3590350.0,32415.0,639310.0,572094.0,874953.0,376273.0,58959.0
Delaware,2016,934695.0,39.6,452416.0,482279.0,647002.0,203027.0,34428.0,82662.0,727643.0,82550.0,879084.0,61017.0,31118.0,109448.0,908973.0,33669.0,474821.0,417927.0,246940.0,101111.0,233100.0,1039.0,8659.0,69876.0,2.61,10616945.0,387126.0,12405.0,9172.0,18774.0,920268.0,8286.0,203785.0,27576.0,31412.0,640915.0,7100.0,176928.0,84853.0,115770.0,57237.0,10664.0
District of Columbia,2016,659009.0,33.8,312629.0,346380.0,266035.0,318598.0,24036.0,69106.0,540819.0,92513.0,617054.0,72935.0,48781.0,112060.0,624954.0,33326.0,385056.0,306711.0,112672.0,163874.0,506100.0,1362.0,13688.0,30165.0,2.24,9800480.0,135318.0,127129.0,46033.0,18015.0,648263.0,2414.0,114429.0,15256.0,15243.0,462997.0,5004.0,71315.0,45926.0,108252.0,90366.0,19162.0
Connecticut,2016,3588570.0,40.6,1750270.0,1838300.0,2768080.0,372696.0,152782.0,537728.0,2806551.0,503209.0,3399758.0,71755.0,39906.0,360464.0,3479672.0,155005.0,1957060.0,1493798.0,900223.0,454490.0,269300.0,1094.0,38886.0,139085.0,2.56,43252555.0,1522593.0,85762.0,51845.0,81050.0,3535139.0,27104.0,772622.0,100197.0,120990.0,2466129.0,24315.0,593793.0,297393.0,524370.0,300566.0,40840.0
Florida,2016,19934451.0,41.6,9741262.0,10193189.0,15130748.0,3216994.0,521272.0,4806854.0,15812068.0,3967671.0,18840238.0,48900.0,27598.0,3139258.0,19514334.0,802016.0,9613594.0,9152815.0,4787320.0,2605942.0,166800.0,1032.0,228251.0,1759553.0,2.64,218465800.0,7681517.0,182328.0,127822.0,466696.0,19621207.0,362988.0,4057377.0,1195258.0,1600109.0,14093687.0,205055.0,3516434.0,1990412.0,2514297.0,972529.0,157870.0
Georgia,2016,10099320.0,36.2,4922471.0,5176849.0,6039389.0,3148134.0,373983.0,926990.0,7555386.0,994629.0,9438379.0,51037.0,26678.0,1746894.0,9829056.0,419113.0,4957087.0,4156518.0,2266411.0,1345295.0,152400.0,897.0,109790.0,544812.0,2.72,116550130.0,3981026.0,93061.0,69222.0,224199.0,9907239.0,191483.0,2491487.0,643712.0,717712.0,6589462.0,88872.0,1528586.0,1007418.0,1208700.0,515377.0,82955.0
Idaho,2016,1635483.0,35.7,819845.0,815638.0,1493155.0,10433.0,21630.0,195589.0,1200704.0,97736.0,1521420.0,49174.0,24280.0,244585.0,1604369.0,48385.0,783014.0,686013.0,410538.0,185569.0,167900.0,764.0,14520.0,89906.0,2.69,13812660.0,635290.0,5237.0,20436.0,42449.0,1614714.0,30934.0,430564.0,82787.0,103095.0,1047606.0,10709.0,234652.0,190261.0,187399.0,60596.0,11305.0
Hawaii,2016,1413673.0,38.5,709870.0,703803.0,353643.0,25871.0,537363.0,141827.0,1066715.0,253551.0,1322028.0,71977.0,30970.0,148577.0,1375928.0,38768.0,742161.0,530289.0,259854.0,192176.0,538400.0,1456.0,16656.0,78259.0,3.03,17824400.0,554434.0,46340.0,30421.0,31594.0,1362574.0,8133.0,307928.0,28064.0,32830.0,972945.0,10437.0,248106.0,156566.0,201712.0,67433.0,13725.0
Illinois,2016,12851684.0,37.4,6310460.0,6541224.0,9270907.0,1837612.0,655799.0,2136474.0,9843811.0,1791568.0,12061479.0,59196.0,31502.0,1753731.0,12548538.0,545635.0,6697000.0,5310327.0,3167081.0,1635043.0,174800.0,925.0,132223.0,508203.0,2.61,164397985.0,4926537.0,553211.0,184984.0,265091.0,12671738.0,94710.0,2986832.0,510690.0,610131.0,8618284.0,102947.0,1975231.0,1247209.0,1744260.0,800474.0,106698.0
Indiana,2016,6589578.0,37.4,3245322.0,3344256.0,5534759.0,608226.0,130232.0,429522.0,5004742.0,324368.0,6169554.0,50433.0,26117.0,957694.0,6388926.0,228929.0,3316952.0,2830669.0,1727511.0,786317.0,126500.0,758.0,64503.0,316841.0,2.55,68417350.0,2785826.0,32709.0,64159.0,104567.0,6490256.0,115030.0,1578190.0,295627.0,333018.0,4339687.0,39122.0,1261742.0,613205.0,681986.0,283692.0,42755.0
Iowa,2016,3106589.0,38.0,1542988.0,1563601.0,2823890.0,103052.0,66570.0,172707.0,2377378.0,151167.0,2909721.0,54570.0,28872.0,369828.0,3005808.0,75289.0,1664170.0,1362619.0,883119.0,359522.0,132800.0,715.0,27242.0,119978.0,2.42,28131535.0,1393511.0,17521.0,54950.0,70487.0,3062954.0,25009.0,725346.0,83326.0,85184.0,2058840.0,14401.0,573723.0,288660.0,379649.0,124692.0,23083.0
Kansas,2016,2898292.0,36.2,1441912.0,1456380.0,2468923.0,167706.0,77605.0,327739.0,2159618.0,200769.0,2699377.0,53571.0,28478.0,373162.0,2816191.0,79000.0,1505247.0,1248955.0,740343.0,375515.0,135300.0,775.0,29903.0,133097.0,2.53,25776825.0,1284514.0,7169.0,33357.0,58261.0,2839352.0,39460.0,719881.0,125186.0,131083.0,1878495.0,16010.0,421417.0,296925.0,380391.0,156690.0,22228.0
Kentucky,2016,4411989.0,38.6,2172745.0,2239244.0,3859516.0,350242.0,57084.0,146945.0,3383064.0,154143.0,4137464.0,44811.0,24802.0,804139.0,4275202.0,156509.0,2085433.0,1951090.0,1147903.0,570314.0,126100.0,690.0,44017.0,232873.0,2.49,41997255.0,1734833.0,20408.0,44888.0,61603.0,4327357.0,47178.0,1011764.0,175549.0,190996.0,2970073.0,32514.0,786862.0,421362.0,397154.0,199251.0,28184.0
Louisiana,2016,4645670.0,36.2,2271684.0,2373986.0,2909290.0,1494201.0,78719.0,223408.0,3516581.0,187580.0,4336413.0,45652.0,25515.0,889570.0,4514625.0,168326.0,2209139.0,2011700.0,1132785.0,598613.0,148300.0,800.0,44618.0,280302.0,2.61,49011460.0,1842321.0,26685.0,36091.0,52798.0,4542312.0,53120.0,1112325.0,278500.0,305744.0,3065979.0,38944.0,876224.0,489247.0,461804.0,163465.0,29170.0
Maine,2016,1329923.0,44.0,651344.0,678579.0,1260476.0,16303.0,14643.0,19772.0,1068652.0,47651.0,1264777.0,50826.0,28473.0,174405.0,1294446.0,41620.0,696028.0,727127.0,393966.0,157143.0,176000.0,790.0,14543.0,176018.0,2.35,14323400.0,563982.0,4110.0,25640.0,34992.0,1315603.0,14607.0,259038.0,44231.0,65483.0,957066.0,5494.0,267967.0,130211.0,180436.0,71209.0,12270.0
Maryland,2016,5959902.0,38.3,2886734.0,3073168.0,3408240.0,1765926.0,362259.0,550146.0,4584055.0,874332.0,5592351.0,76067.0,37756.0,576835.0,5819563.0,216086.0,3249911.0,2421909.0,1447783.0,729709.0,290400.0,1264.0,64411.0,244417.0,2.67,92184725.0,2468638.0,264277.0,72358.0,130092.0,5864892.0,49771.0,1346280.0,194805.0,221868.0,4052639.0,44749.0,904895.0,542026.0,838732.0,495667.0,102459.0
Massachusetts,2016,6742143.0,39.4,3269371.0,3472772.0,5343665.0,489233.0,411736.0,731739.0,5346964.0,1061461.0,6378533.0,70954.0,38069.0,740836.0,6506029.0,252347.0,3725838.0,2836658.0,1588743.0,970146.0,341000.0,1129.0,91967.0,277769.0,2.54,94096765.0,2674195.0,338273.0,165309.0,158396.0,6665525.0,18192.0,1387121.0,96710.0,95603.0,4649997.0,64175.0,1032460.0,516752.0,1072120.0,591993.0,118833.0
Michigan,2016,9909600.0,39.5,4869885.0,5039715.0,7817827.0,1376446.0,276769.0,474381.0,7678119.0,632482.0,9335635.0,50803.0,27549.0,1575066.0,9683865.0,412934.0,4866369.0,4544920.0,2732051.0,1128343.0,127800.0,799.0,89458.0,684526.0,2.51,101739475.0,3979951.0,61812.0,95720.0,163030.0,9798384.0,78447.0,2224049.0,346824.0,393137.0,6682881.0,72694.0,1710082.0,1078804.0,1117697.0,526378.0,76331.0
Minnesota,2016,5450868.0,37.8,2710157.0,2740711.0,4597525.0,310853.0,246819.0,276026.0,4166542.0,426691.0,5102068.0,63217.0,33225.0,577196.0,5327019.0,145853.0,3012522.0,2382855.0,1525611.0,609699.0,191500.0,873.0,52505.0,247545.0,2.49,61824800.0,2437188.0,99475.0,78605.0,150396.0,5392571.0,53651.0,1279886.0,136254.0,136009.0,3662134.0,40252.0,825855.0,548016.0,834294.0,292979.0,50039.0
